id,instance,goal,result,duration,correct_result,verdict,steps_obtained,constraints_no,constraints_max,constraints_min,is_trivial
5789,exp_cycles_indvary2_step6_batch_yyy09.pl,r2,yes,0.32,yes,corr,1.0,None,None,None,no
5790,exp_cycles_indvary2_step6_batch_yyy09.pl,b6,no,0.33,no,corr,0.0,None,None,None,yes
5791,exp_cycles_indvary2_step6_batch_yyy10.pl,q6,no,0.31,no,corr,0.0,None,None,None,yes
5792,exp_cycles_indvary2_step6_batch_yyy10.pl,c2,no,0.41,no,corr,6.0,None,None,None,no
5793,exp_cycles_indvary2_step6_batch_yyy10.pl,z2,yes,0.21,yes,corr,1.0,None,None,None,no
5794,exp_cycles_indvary2_step6_batch_yyy10.pl,y1,yes,0.23,yes,corr,1.0,None,None,None,no
5795,exp_cycles_indvary2_step6_batch_yyy10.pl,z3,no,0.25,no,corr,0.0,None,None,None,yes
5796,exp_cycles_indvary2_step6_batch_yyy10.pl,y2,yes,0.23,yes,corr,1.0,None,None,None,no
5797,exp_cycles_indvary2_step6_batch_yyy10.pl,q1,yes,0.34,yes,corr,1.0,None,None,None,no
5798,exp_cycles_indvary2_step6_batch_yyy10.pl,y6,no,0.46,no,corr,0.0,None,None,None,yes
5799,exp_cycles_indvary2_step6_batch_yyy10.pl,a6,no,0.37,no,corr,0.0,None,None,None,yes
5800,exp_cycles_indvary2_step6_batch_yyy10.pl,b3,no,0.44,no,corr,6.0,None,None,None,no
5801,exp_cycles_indvary2_step7_batch_yyy01.pl,d5,no,0.26,no,corr,0.0,None,None,None,yes
5802,exp_cycles_indvary2_step7_batch_yyy01.pl,q5,no,0.38,no,corr,0.0,None,None,None,yes
5803,exp_cycles_indvary2_step7_batch_yyy01.pl,w6,no,0.42,no,corr,0.0,None,None,None,yes
5804,exp_cycles_indvary2_step7_batch_yyy01.pl,y3,no,0.24,no,corr,0.0,None,None,None,yes
5805,exp_cycles_indvary2_step7_batch_yyy01.pl,v1,yes,0.26,yes,corr,1.0,None,None,None,no
5806,exp_cycles_indvary2_step7_batch_yyy01.pl,f3,no,0.27,no,corr,0.0,None,None,None,yes
5807,exp_cycles_indvary2_step7_batch_yyy01.pl,t2,yes,0.33,yes,corr,1.0,None,None,None,no
5808,exp_cycles_indvary2_step7_batch_yyy01.pl,s1,no,0.33,no,corr,0.0,None,None,None,yes
5809,exp_cycles_indvary2_step7_batch_yyy01.pl,r7,no,0.23,no,corr,0.0,None,None,None,yes
5810,exp_cycles_indvary2_step7_batch_yyy01.pl,q2,no,0.21,no,corr,0.0,None,None,None,yes
5811,exp_cycles_indvary2_step7_batch_yyy02.pl,u5,no,0.29,no,corr,0.0,None,None,None,yes
5812,exp_cycles_indvary2_step7_batch_yyy02.pl,f1,no,0.42,no,corr,4.0,None,None,None,no
5813,exp_cycles_indvary2_step7_batch_yyy02.pl,c1,no,0.47,no,corr,4.0,None,None,None,no
5814,exp_cycles_indvary2_step7_batch_yyy02.pl,e3,no,0.33,no,corr,0.0,None,None,None,yes
5815,exp_cycles_indvary2_step7_batch_yyy02.pl,d2,no,0.4,no,corr,4.0,None,None,None,no
5816,exp_cycles_indvary2_step7_batch_yyy02.pl,v3,no,0.27,no,corr,0.0,None,None,None,yes
5817,exp_cycles_indvary2_step7_batch_yyy02.pl,s4,no,0.41,no,corr,0.0,None,None,None,yes
5818,exp_cycles_indvary2_step7_batch_yyy02.pl,y4,no,0.29,no,corr,0.0,None,None,None,yes
5819,exp_cycles_indvary2_step7_batch_yyy02.pl,r5,no,0.26,no,corr,0.0,None,None,None,yes
5820,exp_cycles_indvary2_step7_batch_yyy02.pl,e4,no,0.42,no,corr,0.0,None,None,None,yes
5821,exp_cycles_indvary2_step7_batch_yyy03.pl,w7,no,0.5,no,corr,0.0,None,None,None,yes
5822,exp_cycles_indvary2_step7_batch_yyy03.pl,z5,no,0.33,no,corr,0.0,None,None,None,yes
5823,exp_cycles_indvary2_step7_batch_yyy03.pl,u4,no,0.27,no,corr,0.0,None,None,None,yes
5824,exp_cycles_indvary2_step7_batch_yyy03.pl,v5,no,0.6,no,corr,0.0,None,None,None,yes
5825,exp_cycles_indvary2_step7_batch_yyy03.pl,c2,yes,0.29,yes,corr,2.0,None,None,None,no
5826,exp_cycles_indvary2_step7_batch_yyy03.pl,y2,yes,0.35,yes,corr,1.0,None,None,None,no
5827,exp_cycles_indvary2_step7_batch_yyy03.pl,x5,no,0.24,no,corr,0.0,None,None,None,yes
5828,exp_cycles_indvary2_step7_batch_yyy03.pl,c6,no,0.33,no,corr,0.0,None,None,None,yes
5829,exp_cycles_indvary2_step7_batch_yyy03.pl,q7,no,0.34,no,corr,0.0,None,None,None,yes
5830,exp_cycles_indvary2_step7_batch_yyy03.pl,y5,no,0.21,no,corr,0.0,None,None,None,yes
5831,exp_cycles_indvary2_step7_batch_yyy04.pl,x3,no,0.27,no,corr,0.0,None,None,None,yes
5832,exp_cycles_indvary2_step7_batch_yyy04.pl,t3,no,0.41,no,corr,0.0,None,None,None,yes
5833,exp_cycles_indvary2_step7_batch_yyy04.pl,f5,no,0.38,no,corr,0.0,None,None,None,yes
5834,exp_cycles_indvary2_step7_batch_yyy04.pl,y3,no,0.2,no,corr,0.0,None,None,None,yes
5835,exp_cycles_indvary2_step7_batch_yyy04.pl,w1,yes,0.26,yes,corr,1.0,None,None,None,no
5836,exp_cycles_indvary2_step7_batch_yyy04.pl,s6,no,0.26,no,corr,0.0,None,None,None,yes
5837,exp_cycles_indvary2_step7_batch_yyy04.pl,e3,no,0.23,no,corr,0.0,None,None,None,yes
5838,exp_cycles_indvary2_step7_batch_yyy04.pl,p6,no,0.35,no,corr,0.0,None,None,None,yes
5839,exp_cycles_indvary2_step7_batch_yyy04.pl,t1,yes,0.22,yes,corr,1.0,None,None,None,no
5840,exp_cycles_indvary2_step7_batch_yyy04.pl,q1,yes,0.21,yes,corr,1.0,None,None,None,no
5841,exp_cycles_indvary2_step7_batch_yyy05.pl,d5,no,0.26,no,corr,0.0,None,None,None,yes
5842,exp_cycles_indvary2_step7_batch_yyy05.pl,q6,no,0.31,no,corr,0.0,None,None,None,yes
5843,exp_cycles_indvary2_step7_batch_yyy05.pl,p7,no,0.26,no,corr,0.0,None,None,None,yes
5844,exp_cycles_indvary2_step7_batch_yyy05.pl,t3,no,0.23,no,corr,0.0,None,None,None,yes
5845,exp_cycles_indvary2_step7_batch_yyy05.pl,x7,no,0.34,no,corr,0.0,None,None,None,yes
5846,exp_cycles_indvary2_step7_batch_yyy05.pl,y2,yes,0.22,yes,corr,1.0,None,None,None,no
5847,exp_cycles_indvary2_step7_batch_yyy05.pl,a1,no,0.53,no,corr,6.0,None,None,None,no
5848,exp_cycles_indvary2_step7_batch_yyy05.pl,t1,no,0.34,no,corr,0.0,None,None,None,yes
5849,exp_cycles_indvary2_step7_batch_yyy05.pl,b3,yes,0.19,yes,corr,0.0,None,None,None,no
5850,exp_cycles_indvary2_step7_batch_yyy05.pl,w7,no,0.24,no,corr,0.0,None,None,None,yes
5851,exp_cycles_indvary2_step7_batch_yyy06.pl,d5,no,0.26,no,corr,0.0,None,None,None,yes
5852,exp_cycles_indvary2_step7_batch_yyy06.pl,x3,no,0.27,no,corr,0.0,None,None,None,yes
5853,exp_cycles_indvary2_step7_batch_yyy06.pl,r6,no,0.24,no,corr,0.0,None,None,None,yes
5854,exp_cycles_indvary2_step7_batch_yyy06.pl,c2,no,0.22,no,corr,1.0,None,None,None,no
5855,exp_cycles_indvary2_step7_batch_yyy06.pl,s6,no,0.22,no,corr,0.0,None,None,None,yes
5856,exp_cycles_indvary2_step7_batch_yyy06.pl,x6,no,0.22,no,corr,0.0,None,None,None,yes
5857,exp_cycles_indvary2_step7_batch_yyy06.pl,r7,no,0.23,no,corr,0.0,None,None,None,yes
5858,exp_cycles_indvary2_step7_batch_yyy06.pl,a1,no,0.22,no,corr,1.0,None,None,None,no
5859,exp_cycles_indvary2_step7_batch_yyy06.pl,r2,no,0.32,no,corr,0.0,None,None,None,yes
5860,exp_cycles_indvary2_step7_batch_yyy06.pl,s7,no,0.24,no,corr,0.0,None,None,None,yes
5861,exp_cycles_indvary2_step7_batch_yyy07.pl,d3,no,0.3,no,corr,0.0,None,None,None,yes
5862,exp_cycles_indvary2_step7_batch_yyy07.pl,v5,no,0.25,no,corr,0.0,None,None,None,yes
5863,exp_cycles_indvary2_step7_batch_yyy07.pl,q4,no,0.35,no,corr,0.0,None,None,None,yes
5864,exp_cycles_indvary2_step7_batch_yyy07.pl,w4,no,0.4,no,corr,0.0,None,None,None,yes
5865,exp_cycles_indvary2_step7_batch_yyy07.pl,c1,no,0.27,no,corr,1.0,None,None,None,no
5866,exp_cycles_indvary2_step7_batch_yyy07.pl,r4,no,0.45,no,corr,0.0,None,None,None,yes
5867,exp_cycles_indvary2_step7_batch_yyy07.pl,b4,no,0.2,no,corr,0.0,None,None,None,yes
5868,exp_cycles_indvary2_step7_batch_yyy07.pl,q5,no,0.27,no,corr,0.0,None,None,None,yes
5869,exp_cycles_indvary2_step7_batch_yyy07.pl,c2,yes,0.26,yes,corr,1.0,None,None,None,no
5870,exp_cycles_indvary2_step7_batch_yyy07.pl,t6,no,0.3,no,corr,0.0,None,None,None,yes
5871,exp_cycles_indvary2_step7_batch_yyy08.pl,q6,no,0.46,no,corr,0.0,None,None,None,yes
5872,exp_cycles_indvary2_step7_batch_yyy08.pl,x3,no,0.24,no,corr,0.0,None,None,None,yes
5873,exp_cycles_indvary2_step7_batch_yyy08.pl,w5,no,0.3,no,corr,0.0,None,None,None,yes
5874,exp_cycles_indvary2_step7_batch_yyy08.pl,s5,no,0.27,no,corr,0.0,None,None,None,yes
5875,exp_cycles_indvary2_step7_batch_yyy08.pl,b1,yes,0.35,yes,corr,3.0,None,None,None,no
5876,exp_cycles_indvary2_step7_batch_yyy08.pl,a4,no,0.27,no,corr,0.0,None,None,None,yes
5877,exp_cycles_indvary2_step7_batch_yyy08.pl,c6,no,0.38,no,corr,0.0,None,None,None,yes
5878,exp_cycles_indvary2_step7_batch_yyy08.pl,f4,no,0.29,no,corr,0.0,None,None,None,yes
5879,exp_cycles_indvary2_step7_batch_yyy08.pl,p1,no,0.31,no,corr,0.0,None,None,None,yes
5880,exp_cycles_indvary2_step7_batch_yyy08.pl,w3,no,0.43,no,corr,0.0,None,None,None,yes
5881,exp_cycles_indvary2_step7_batch_yyy09.pl,t5,no,0.37,no,corr,0.0,None,None,None,yes
5882,exp_cycles_indvary2_step7_batch_yyy09.pl,z6,no,0.48,no,corr,0.0,None,None,None,yes
5883,exp_cycles_indvary2_step7_batch_yyy09.pl,s4,no,0.19,no,corr,0.0,None,None,None,yes
5884,exp_cycles_indvary2_step7_batch_yyy09.pl,v2,yes,0.35,yes,corr,1.0,None,None,None,no
5885,exp_cycles_indvary2_step7_batch_yyy09.pl,x3,no,0.3,no,corr,0.0,None,None,None,yes
5886,exp_cycles_indvary2_step7_batch_yyy09.pl,r6,no,0.27,no,corr,0.0,None,None,None,yes
5887,exp_cycles_indvary2_step7_batch_yyy09.pl,t2,yes,0.2,yes,corr,1.0,None,None,None,no
5888,exp_cycles_indvary2_step7_batch_yyy09.pl,f4,no,0.26,no,corr,0.0,None,None,None,yes
5889,exp_cycles_indvary2_step7_batch_yyy09.pl,q3,yes,0.28,yes,corr,1.0,None,None,None,no
5890,exp_cycles_indvary2_step7_batch_yyy09.pl,p6,no,0.23,no,corr,0.0,None,None,None,yes
5891,exp_cycles_indvary2_step7_batch_yyy10.pl,c4,no,0.3,no,corr,0.0,None,None,None,yes
5892,exp_cycles_indvary2_step7_batch_yyy10.pl,x3,no,0.3,no,corr,0.0,None,None,None,yes
5893,exp_cycles_indvary2_step7_batch_yyy10.pl,s2,yes,0.38,yes,corr,1.0,None,None,None,no
5894,exp_cycles_indvary2_step7_batch_yyy10.pl,p1,yes,0.22,yes,corr,1.0,None,None,None,no
5895,exp_cycles_indvary2_step7_batch_yyy10.pl,v6,no,0.25,no,corr,0.0,None,None,None,yes
5896,exp_cycles_indvary2_step7_batch_yyy10.pl,f1,no,0.45,no,corr,5.0,None,None,None,no
5897,exp_cycles_indvary2_step7_batch_yyy10.pl,a4,no,0.37,no,corr,0.0,None,None,None,yes
5898,exp_cycles_indvary2_step7_batch_yyy10.pl,x2,no,0.34,no,corr,0.0,None,None,None,yes
5899,exp_cycles_indvary2_step7_batch_yyy10.pl,a2,no,0.47,no,corr,5.0,None,None,None,no
5900,exp_cycles_indvary2_step7_batch_yyy10.pl,x4,no,0.31,no,corr,0.0,None,None,None,yes
5901,exp_cycles_indvary2_step8_batch_yyy01.pl,s4,no,0.35,no,corr,0.0,None,None,None,yes
5902,exp_cycles_indvary2_step8_batch_yyy01.pl,w2,yes,0.23,yes,corr,1.0,None,None,None,no
5903,exp_cycles_indvary2_step8_batch_yyy01.pl,x2,yes,0.29,yes,corr,1.0,None,None,None,no
5904,exp_cycles_indvary2_step8_batch_yyy01.pl,y3,no,0.18,no,corr,0.0,None,None,None,yes
5905,exp_cycles_indvary2_step8_batch_yyy01.pl,u3,no,0.23,no,corr,0.0,None,None,None,yes
5906,exp_cycles_indvary2_step8_batch_yyy01.pl,q3,yes,0.36,yes,corr,1.0,None,None,None,no
5907,exp_cycles_indvary2_step8_batch_yyy01.pl,e2,no,0.53,no,corr,4.0,None,None,None,no
5908,exp_cycles_indvary2_step8_batch_yyy01.pl,p6,no,0.31,no,corr,0.0,None,None,None,yes
5909,exp_cycles_indvary2_step8_batch_yyy01.pl,p4,no,0.22,no,corr,0.0,None,None,None,yes
5910,exp_cycles_indvary2_step8_batch_yyy01.pl,p7,no,0.34,no,corr,0.0,None,None,None,yes
5911,exp_cycles_indvary2_step8_batch_yyy02.pl,r6,no,0.3,no,corr,0.0,None,None,None,yes
5912,exp_cycles_indvary2_step8_batch_yyy02.pl,v5,no,0.25,no,corr,0.0,None,None,None,yes
5913,exp_cycles_indvary2_step8_batch_yyy02.pl,t3,no,0.22,no,corr,0.0,None,None,None,yes
5914,exp_cycles_indvary2_step8_batch_yyy02.pl,w4,no,0.35,no,corr,0.0,None,None,None,yes
5915,exp_cycles_indvary2_step8_batch_yyy02.pl,y1,yes,0.42,yes,corr,1.0,None,None,None,no
5916,exp_cycles_indvary2_step8_batch_yyy02.pl,p2,no,0.27,no,corr,0.0,None,None,None,yes
5917,exp_cycles_indvary2_step8_batch_yyy02.pl,v3,no,0.56,no,corr,0.0,None,None,None,yes
5918,exp_cycles_indvary2_step8_batch_yyy02.pl,r3,yes,0.36,yes,corr,1.0,None,None,None,no
5919,exp_cycles_indvary2_step8_batch_yyy02.pl,u2,yes,0.29,yes,corr,1.0,None,None,None,no
5920,exp_cycles_indvary2_step8_batch_yyy02.pl,t1,no,0.47,no,corr,0.0,None,None,None,yes
5921,exp_cycles_indvary2_step8_batch_yyy03.pl,v2,yes,0.27,yes,corr,1.0,None,None,None,no
5922,exp_cycles_indvary2_step8_batch_yyy03.pl,u1,no,0.28,no,corr,0.0,None,None,None,yes
5923,exp_cycles_indvary2_step8_batch_yyy03.pl,t3,no,0.34,no,corr,0.0,None,None,None,yes
5924,exp_cycles_indvary2_step8_batch_yyy03.pl,t6,no,0.35,no,corr,0.0,None,None,None,yes
5925,exp_cycles_indvary2_step8_batch_yyy03.pl,x2,yes,0.29,yes,corr,1.0,None,None,None,no
5926,exp_cycles_indvary2_step8_batch_yyy03.pl,p3,no,0.27,no,corr,0.0,None,None,None,yes
5927,exp_cycles_indvary2_step8_batch_yyy03.pl,x5,no,0.29,no,corr,0.0,None,None,None,yes
5928,exp_cycles_indvary2_step8_batch_yyy03.pl,r2,yes,0.27,yes,corr,1.0,None,None,None,no
5929,exp_cycles_indvary2_step8_batch_yyy03.pl,u2,yes,0.27,yes,corr,1.0,None,None,None,no
5930,exp_cycles_indvary2_step8_batch_yyy03.pl,x4,no,0.36,no,corr,0.0,None,None,None,yes
5931,exp_cycles_indvary2_step8_batch_yyy04.pl,v7,no,0.32,no,corr,0.0,None,None,None,yes
5932,exp_cycles_indvary2_step8_batch_yyy04.pl,d4,no,0.28,no,corr,0.0,None,None,None,yes
5933,exp_cycles_indvary2_step8_batch_yyy04.pl,s5,no,0.23,no,corr,0.0,None,None,None,yes
5934,exp_cycles_indvary2_step8_batch_yyy04.pl,x7,no,0.33,no,corr,0.0,None,None,None,yes
5935,exp_cycles_indvary2_step8_batch_yyy04.pl,p2,yes,0.3,yes,corr,1.0,None,None,None,no
5936,exp_cycles_indvary2_step8_batch_yyy04.pl,a3,no,0.43,no,corr,4.0,None,None,None,no
5937,exp_cycles_indvary2_step8_batch_yyy04.pl,x1,yes,0.39,yes,corr,1.0,None,None,None,no
5938,exp_cycles_indvary2_step8_batch_yyy04.pl,x4,no,0.3,no,corr,0.0,None,None,None,yes
5939,exp_cycles_indvary2_step8_batch_yyy04.pl,v1,yes,0.52,yes,corr,1.0,None,None,None,no
5940,exp_cycles_indvary2_step8_batch_yyy04.pl,w1,yes,0.32,yes,corr,1.0,None,None,None,no
5941,exp_cycles_indvary2_step8_batch_yyy05.pl,d5,no,0.3,no,corr,0.0,None,None,None,yes
5942,exp_cycles_indvary2_step8_batch_yyy05.pl,v2,yes,0.24,yes,corr,1.0,None,None,None,no
5943,exp_cycles_indvary2_step8_batch_yyy05.pl,d3,no,0.19,no,corr,0.0,None,None,None,yes
5944,exp_cycles_indvary2_step8_batch_yyy05.pl,w5,no,0.25,no,corr,0.0,None,None,None,yes
5945,exp_cycles_indvary2_step8_batch_yyy05.pl,c5,no,0.3,no,corr,0.0,None,None,None,yes
5946,exp_cycles_indvary2_step8_batch_yyy05.pl,f5,no,0.33,no,corr,0.0,None,None,None,yes
5947,exp_cycles_indvary2_step8_batch_yyy05.pl,w4,no,0.32,no,corr,0.0,None,None,None,yes
5948,exp_cycles_indvary2_step8_batch_yyy05.pl,b5,no,0.25,no,corr,0.0,None,None,None,yes
5949,exp_cycles_indvary2_step8_batch_yyy05.pl,x1,yes,0.25,yes,corr,1.0,None,None,None,no
5950,exp_cycles_indvary2_step8_batch_yyy05.pl,y6,no,0.21,no,corr,0.0,None,None,None,yes
5951,exp_cycles_indvary2_step8_batch_yyy06.pl,u6,no,0.32,no,corr,0.0,None,None,None,yes
5952,exp_cycles_indvary2_step8_batch_yyy06.pl,b4,no,0.21,no,corr,0.0,None,None,None,yes
5953,exp_cycles_indvary2_step8_batch_yyy06.pl,s6,no,0.29,no,corr,0.0,None,None,None,yes
5954,exp_cycles_indvary2_step8_batch_yyy06.pl,v4,no,0.29,no,corr,0.0,None,None,None,yes
5955,exp_cycles_indvary2_step8_batch_yyy06.pl,a3,no,0.5,no,corr,1.0,None,None,None,no
5956,exp_cycles_indvary2_step8_batch_yyy06.pl,x1,yes,0.25,yes,corr,1.0,None,None,None,no
5957,exp_cycles_indvary2_step8_batch_yyy06.pl,s7,no,0.29,no,corr,0.0,None,None,None,yes
5958,exp_cycles_indvary2_step8_batch_yyy06.pl,d1,no,0.23,no,corr,1.0,None,None,None,no
5959,exp_cycles_indvary2_step8_batch_yyy06.pl,u2,yes,0.33,yes,corr,1.0,None,None,None,no
5960,exp_cycles_indvary2_step8_batch_yyy06.pl,q1,yes,0.35,yes,corr,1.0,None,None,None,no
5961,exp_cycles_indvary2_step8_batch_yyy07.pl,r6,no,0.46,no,corr,0.0,None,None,None,yes
5962,exp_cycles_indvary2_step8_batch_yyy07.pl,w6,no,0.31,no,corr,0.0,None,None,None,yes
5963,exp_cycles_indvary2_step8_batch_yyy07.pl,s1,yes,0.37,yes,corr,1.0,None,None,None,no
5964,exp_cycles_indvary2_step8_batch_yyy07.pl,p2,yes,0.23,yes,corr,1.0,None,None,None,no
5965,exp_cycles_indvary2_step8_batch_yyy07.pl,z3,no,0.28,no,corr,0.0,None,None,None,yes
5966,exp_cycles_indvary2_step8_batch_yyy07.pl,r3,no,0.27,no,corr,0.0,None,None,None,yes
5967,exp_cycles_indvary2_step8_batch_yyy07.pl,p4,no,0.18,no,corr,0.0,None,None,None,yes
5968,exp_cycles_indvary2_step8_batch_yyy07.pl,x3,no,0.38,no,corr,0.0,None,None,None,yes
5969,exp_cycles_indvary2_step8_batch_yyy07.pl,t2,yes,0.41,yes,corr,1.0,None,None,None,no
5970,exp_cycles_indvary2_step8_batch_yyy07.pl,s6,no,0.36,no,corr,0.0,None,None,None,yes
5971,exp_cycles_indvary2_step8_batch_yyy08.pl,p5,no,0.28,no,corr,0.0,None,None,None,yes
5972,exp_cycles_indvary2_step8_batch_yyy08.pl,f1,no,0.76,no,corr,7.0,None,None,None,no
5973,exp_cycles_indvary2_step8_batch_yyy08.pl,u4,no,0.33,no,corr,0.0,None,None,None,yes
5974,exp_cycles_indvary2_step8_batch_yyy08.pl,e4,no,0.24,no,corr,0.0,None,None,None,yes
5975,exp_cycles_indvary2_step8_batch_yyy08.pl,f3,no,0.34,no,corr,0.0,None,None,None,yes
5976,exp_cycles_indvary2_step8_batch_yyy08.pl,s7,no,0.27,no,corr,0.0,None,None,None,yes
5977,exp_cycles_indvary2_step8_batch_yyy08.pl,q1,yes,0.22,yes,corr,1.0,None,None,None,no
5978,exp_cycles_indvary2_step8_batch_yyy08.pl,q7,no,0.44,no,corr,0.0,None,None,None,yes
5979,exp_cycles_indvary2_step8_batch_yyy08.pl,w6,no,0.39,no,corr,0.0,None,None,None,yes
5980,exp_cycles_indvary2_step8_batch_yyy08.pl,x2,yes,0.33,yes,corr,2.0,None,None,None,no
5981,exp_cycles_indvary2_step8_batch_yyy09.pl,x3,no,0.34,no,corr,0.0,None,None,None,yes
5982,exp_cycles_indvary2_step8_batch_yyy09.pl,f1,yes,0.24,yes,corr,0.0,None,None,None,no
5983,exp_cycles_indvary2_step8_batch_yyy09.pl,z1,yes,0.29,yes,corr,1.0,None,None,None,no
5984,exp_cycles_indvary2_step8_batch_yyy09.pl,t7,no,0.26,no,corr,0.0,None,None,None,yes
5985,exp_cycles_indvary2_step8_batch_yyy09.pl,r7,no,0.29,no,corr,0.0,None,None,None,yes
5986,exp_cycles_indvary2_step8_batch_yyy09.pl,d1,no,0.38,no,corr,4.0,None,None,None,no
5987,exp_cycles_indvary2_step8_batch_yyy09.pl,y5,no,0.26,no,corr,0.0,None,None,None,yes
5988,exp_cycles_indvary2_step8_batch_yyy09.pl,w3,no,0.21,no,corr,0.0,None,None,None,yes
5989,exp_cycles_indvary2_step8_batch_yyy09.pl,s5,no,0.22,no,corr,0.0,None,None,None,yes
5990,exp_cycles_indvary2_step8_batch_yyy09.pl,t3,no,0.29,no,corr,0.0,None,None,None,yes
5991,exp_cycles_indvary2_step8_batch_yyy10.pl,s3,no,0.41,no,corr,0.0,None,None,None,yes
5992,exp_cycles_indvary2_step8_batch_yyy10.pl,r6,no,0.34,no,corr,0.0,None,None,None,yes
5993,exp_cycles_indvary2_step8_batch_yyy10.pl,v5,no,0.47,no,corr,0.0,None,None,None,yes
5994,exp_cycles_indvary2_step8_batch_yyy10.pl,w6,no,0.34,no,corr,0.0,None,None,None,yes
5995,exp_cycles_indvary2_step8_batch_yyy10.pl,f4,no,0.38,no,corr,0.0,None,None,None,yes
5996,exp_cycles_indvary2_step8_batch_yyy10.pl,q3,yes,0.45,yes,corr,2.0,None,None,None,no
5997,exp_cycles_indvary2_step8_batch_yyy10.pl,u5,no,0.55,no,corr,0.0,None,None,None,yes
5998,exp_cycles_indvary2_step8_batch_yyy10.pl,d5,no,0.43,no,corr,0.0,None,None,None,yes
5999,exp_cycles_indvary2_step8_batch_yyy10.pl,d4,no,0.54,no,corr,0.0,None,None,None,yes
6000,exp_cycles_indvary2_step8_batch_yyy10.pl,x3,no,0.31,no,corr,0.0,None,None,None,yes
6001,exp_cycles_indvary3_step1_batch_yyy01.pl,t5,no,0.42,no,corr,0.0,None,None,None,yes
6002,exp_cycles_indvary3_step1_batch_yyy01.pl,s4,no,0.28,no,corr,0.0,None,None,None,yes
6003,exp_cycles_indvary3_step1_batch_yyy01.pl,u4,no,0.35,no,corr,0.0,None,None,None,yes
6004,exp_cycles_indvary3_step1_batch_yyy01.pl,w5,no,0.28,no,corr,0.0,None,None,None,yes
6005,exp_cycles_indvary3_step1_batch_yyy01.pl,y3,yes,0.27,yes,corr,1.0,None,None,None,no
6006,exp_cycles_indvary3_step1_batch_yyy01.pl,b5,no,0.3,no,corr,0.0,None,None,None,yes
6007,exp_cycles_indvary3_step1_batch_yyy01.pl,d1,yes,0.42,yes,corr,0.0,None,None,None,no
6008,exp_cycles_indvary3_step1_batch_yyy01.pl,a2,no,0.35,no,corr,4.0,None,None,None,no
6009,exp_cycles_indvary3_step1_batch_yyy01.pl,r2,yes,0.34,yes,corr,1.0,None,None,None,no
6010,exp_cycles_indvary3_step1_batch_yyy01.pl,r7,no,0.23,no,corr,0.0,None,None,None,yes
6011,exp_cycles_indvary3_step1_batch_yyy02.pl,r6,no,0.3,no,corr,0.0,None,None,None,yes
6012,exp_cycles_indvary3_step1_batch_yyy02.pl,p2,yes,0.21,yes,corr,1.0,None,None,None,no
6013,exp_cycles_indvary3_step1_batch_yyy02.pl,x1,no,0.24,no,corr,0.0,None,None,None,yes
6014,exp_cycles_indvary3_step1_batch_yyy02.pl,b6,no,0.29,no,corr,0.0,None,None,None,yes
6015,exp_cycles_indvary3_step1_batch_yyy02.pl,r3,no,0.29,no,corr,0.0,None,None,None,yes
6016,exp_cycles_indvary3_step1_batch_yyy02.pl,f2,yes,0.42,yes,corr,0.0,None,None,None,no
6017,exp_cycles_indvary3_step1_batch_yyy02.pl,c3,yes,0.23,yes,corr,1.0,None,None,None,no
6018,exp_cycles_indvary3_step1_batch_yyy02.pl,t4,no,0.31,no,corr,0.0,None,None,None,yes
6019,exp_cycles_indvary3_step1_batch_yyy02.pl,x5,no,0.28,no,corr,0.0,None,None,None,yes
6020,exp_cycles_indvary3_step1_batch_yyy02.pl,b5,no,0.37,no,corr,0.0,None,None,None,yes
6021,exp_cycles_indvary3_step1_batch_yyy03.pl,u6,no,0.54,no,corr,0.0,None,None,None,yes
6022,exp_cycles_indvary3_step1_batch_yyy03.pl,t4,no,0.46,no,corr,0.0,None,None,None,yes
6023,exp_cycles_indvary3_step1_batch_yyy03.pl,p3,yes,0.51,yes,corr,1.0,None,None,None,no
6024,exp_cycles_indvary3_step1_batch_yyy03.pl,r1,no,0.24,no,corr,0.0,None,None,None,yes
6025,exp_cycles_indvary3_step1_batch_yyy03.pl,q3,yes,0.22,yes,corr,1.0,None,None,None,no
6026,exp_cycles_indvary3_step1_batch_yyy03.pl,r7,no,0.25,no,corr,0.0,None,None,None,yes
6027,exp_cycles_indvary3_step1_batch_yyy03.pl,q1,no,0.38,no,corr,7.0,None,None,None,no
6028,exp_cycles_indvary3_step1_batch_yyy03.pl,y6,no,0.41,no,corr,0.0,None,None,None,yes
6029,exp_cycles_indvary3_step1_batch_yyy03.pl,b3,yes,0.18,yes,corr,0.0,None,None,None,no
6030,exp_cycles_indvary3_step1_batch_yyy03.pl,v7,no,0.56,no,corr,0.0,None,None,None,yes
6031,exp_cycles_indvary3_step1_batch_yyy04.pl,v2,no,0.44,no,corr,5.0,None,None,None,no
6032,exp_cycles_indvary3_step1_batch_yyy04.pl,d3,no,0.27,no,corr,0.0,None,None,None,yes
6033,exp_cycles_indvary3_step1_batch_yyy04.pl,f3,no,0.51,no,corr,0.0,None,None,None,yes
6034,exp_cycles_indvary3_step1_batch_yyy04.pl,p2,no,0.3,no,corr,0.0,None,None,None,yes
6035,exp_cycles_indvary3_step1_batch_yyy04.pl,y2,yes,0.43,yes,corr,6.0,None,None,None,no
6036,exp_cycles_indvary3_step1_batch_yyy04.pl,s7,no,0.25,no,corr,0.0,None,None,None,yes
